instance_id,timestamp,cpu,memory,gpu_utilization,gpu_memory_utilization,gpu_encoder_session_count,network_in,network_out,network_packets_in,network_packets_out,disk_read_ops,disk_write_ops,disk_read_bytes,disk_write_bytes,volume_read_bytes,volume_write_bytes,volume_read_ops,volume_write_ops
i-0abcd123,2026-04-04T06:20:00+00:00,17.5,41.57,3.59,3.61,0,88800,96486,262,140,142,131,49755,48778,10059,48882,173,459
i-0abcd123,2026-04-04T06:25:00+00:00,20.32,58.95,1.7,4.83,1,110763,115240,312,360,157,113,31502,9467,40528,20443,367,431
i-0abcd123,2026-04-04T06:30:00+00:00,27.99,42.44,4.32,0.25,0,98958,111695,137,324,196,146,15895,20273,24178,87259,416,102
i-0abcd123,2026-04-04T06:35:00+00:00,21.92,56.81,3.09,2.8,1,99004,128412,470,119,90,61,24347,17179,92542,25835,499,398
i-0abcd123,2026-04-04T06:40:00+00:00,32.8,43.37,1.57,2.36,0,93087,148174,494,93,153,73,49099,43055,58662,26164,207,137
i-0abcd123,2026-04-04T06:45:00+00:00,28.39,36.46,1.89,1.75,1,108669,116716,267,464,141,150,41240,21583,18281,18565,246,305
i-0abcd123,2026-04-04T06:50:00+00:00,23.57,52.89,4.52,1.93,0,109953,115787,167,287,145,141,20271,15621,56719,68352,462,126
i-0abcd123,2026-04-04T06:55:00+00:00,24.58,37.86,0.21,4.01,0,112002,113860,111,185,182,89,8779,18657,21299,96028,375,416
i-0abcd123,2026-04-04T07:00:00+00:00,31.74,34.73,1.5,4.48,0,137189,164699,251,204,122,136,47364,23930,17612,64932,447,382
i-0abcd123,2026-04-04T07:05:00+00:00,16.42,54.6,0.29,4.25,0,166406,76234,453,139,105,60,17756,43055,56421,54590,438,132
i-0abcd123,2026-04-04T07:10:00+00:00,28.6,55.72,1.75,4.94,0,181778,138361,361,274,80,117,28295,46329,47285,95682,321,466
i-0abcd123,2026-04-04T07:15:00+00:00,42.99,33.89,4.36,4.53,0,110606,96018,180,483,171,103,17488,48635,14291,28678,233,209
i-0abcd123,2026-04-04T07:20:00+00:00,38.47,45.16,1.15,2.44,1,80684,123243,130,327,171,100,48846,35666,39966,19611,492,452
i-0abcd123,2026-04-04T07:25:00+00:00,43.61,58.58,2.99,3.88,1,193400,104735,238,236,185,76,39422,6693,52570,57218,365,119
i-0abcd123,2026-04-04T07:30:00+00:00,36.26,39.53,0.8,4.54,1,198338,163289,231,200,114,153,43667,7705,94118,65148,223,198
i-0abcd123,2026-04-04T07:35:00+00:00,22.17,42.41,1.41,2.21,0,179501,74087,286,279,192,137,10769,9330,63814,12553,476,221
i-0abcd123,2026-04-04T07:40:00+00:00,31.95,42.78,2.85,2.78,0,98986,158961,276,290,173,87,45239,22891,47484,41696,468,283
i-0abcd123,2026-04-04T07:45:00+00:00,38.02,42.18,1.14,3.3,0,80270,89290,197,295,189,97,20767,41656,88239,45182,467,206
i-0abcd123,2026-04-04T07:50:00+00:00,21.89,58.69,3.84,2.26,0,119153,124481,56,178,118,113,29900,36764,21687,54259,117,166
i-0abcd123,2026-04-04T07:55:00+00:00,43.32,64.53,3.08,1.35,0,153064,70036,164,463,135,153,36685,24954,69012,13893,205,301
i-0abcd123,2026-04-04T08:00:00+00:00,23.79,47.64,1.99,0.92,1,132562,103817,400,184,157,127,17113,34543,77013,16414,474,342
i-0abcd123,2026-04-04T08:05:00+00:00,19.38,46.73,1.68,3.88,1,81918,168664,214,423,91,166,16120,23461,83067,95588,459,108
i-0abcd123,2026-04-04T08:10:00+00:00,31.05,60.31,4.15,3.36,1,169036,161343,386,459,200,126,20854,35060,34111,67708,111,314
i-0abcd123,2026-04-04T08:15:00+00:00,22.39,62.51,3.91,3.15,0,114848,80974,140,332,82,160,43714,5835,58841,51183,134,183
i-0abcd123,2026-04-04T08:20:00+00:00,38.66,64.13,4.79,2.9,1,159511,165417,467,484,114,157,32835,15175,86122,91550,327,191
i-0abcd123,2026-04-04T08:25:00+00:00,44.56,47.6,0.86,1.58,0,97071,166891,185,212,196,147,46248,16985,67432,10059,138,237
i-0abcd123,2026-04-04T08:30:00+00:00,23.66,33.42,1.44,3.47,0,126099,125459,456,300,102,89,17056,45210,65482,74771,455,135
i-0abcd123,2026-04-04T08:35:00+00:00,43.81,40.63,2.33,1.35,0,102561,106148,355,106,81,121,32907,22161,58551,73431,247,382
i-0abcd123,2026-04-04T08:40:00+00:00,19.46,35.3,0.15,1.41,1,116899,107443,420,203,125,71,36219,29366,76839,34896,218,331
i-0abcd123,2026-04-04T08:45:00+00:00,23.1,43.39,4.09,1.04,0,126199,174317,376,185,200,128,29641,46486,14280,69112,497,454
i-0abcd123,2026-04-04T08:50:00+00:00,28.89,44.8,0.57,1.9,0,134778,172753,440,358,129,158,10629,8467,74750,34649,189,192
i-0abcd123,2026-04-04T08:55:00+00:00,36.68,47.47,1.06,0.96,1,171822,131464,326,480,92,170,31952,47842,95108,84737,369,422
i-0abcd123,2026-04-04T09:00:00+00:00,19.23,31.22,1.41,1.53,0,104720,119282,174,500,168,148,16394,21840,87257,24865,445,347
i-0abcd123,2026-04-04T09:05:00+00:00,33.23,37.87,1.1,4.0,0,120365,136651,408,263,95,147,33162,38258,24571,64936,293,369
i-0abcd123,2026-04-04T09:10:00+00:00,32.98,57.95,4.66,0.3,0,89955,72272,157,273,96,167,45164,30173,92885,63018,267,225
i-0abcd123,2026-04-04T09:15:00+00:00,42.16,59.86,1.83,2.45,1,177260,152471,452,311,171,95,27987,25680,20421,17245,126,108
i-0abcd123,2026-04-04T09:20:00+00:00,33.81,50.39,4.68,2.63,1,132998,145873,487,276,107,168,13616,12512,28336,32177,367,460
i-0abcd123,2026-04-04T09:25:00+00:00,44.63,35.73,3.12,3.56,1,156825,141594,484,166,151,170,42825,31571,91015,30653,168,384
i-0abcd123,2026-04-04T09:30:00+00:00,23.97,53.45,2.9,1.99,1,115250,122228,279,419,136,122,9670,8134,26949,87637,275,280
i-0abcd123,2026-04-04T09:35:00+00:00,24.98,41.24,0.52,2.53,0,131802,178112,302,326,124,100,36077,13026,19067,97264,173,165
i-0abcd123,2026-04-04T09:40:00+00:00,26.64,57.62,2.82,4.97,0,82801,161177,72,287,135,139,34748,7584,81350,78405,327,396
i-0abcd123,2026-04-04T09:45:00+00:00,44.06,42.07,4.65,0.19,0,176030,161410,279,161,83,88,47213,13162,89740,14835,378,325
i-0abcd123,2026-04-04T09:50:00+00:00,21.68,64.97,3.69,3.2,0,195507,139127,131,253,125,100,48839,14531,66982,91325,198,199
i-0abcd123,2026-04-04T09:55:00+00:00,29.25,64.59,4.38,0.27,1,165163,106495,247,435,88,120,27816,45729,71959,73246,248,385
i-0abcd123,2026-04-04T10:00:00+00:00,37.1,38.14,4.12,1.6,0,81678,139966,171,134,131,167,32082,24221,14990,57633,429,126
i-0abcd123,2026-04-04T10:05:00+00:00,40.06,61.06,2.29,4.54,0,169840,159474,321,468,160,135,22629,10153,27010,57552,288,286
i-0abcd123,2026-04-04T10:10:00+00:00,22.59,57.35,0.47,3.36,0,183220,90645,439,462,175,170,14222,9899,89768,32062,336,468
i-0abcd123,2026-04-04T10:15:00+00:00,42.38,43.77,3.15,4.2,1,95914,150777,109,373,119,73,19352,18609,84002,21509,294,299
i-0abcd123,2026-04-04T10:20:00+00:00,22.79,41.57,1.55,1.98,1,152037,131938,178,114,187,177,34173,26220,18351,83213,357,118
i-0abcd123,2026-04-04T10:25:00+00:00,25.36,36.73,3.79,3.9,0,121896,101843,198,417,166,104,34646,21250,36990,77857,194,228
i-0abcd123,2026-04-04T10:30:00+00:00,38.18,32.44,1.44,1.88,0,189227,179132,251,401,82,174,26187,30759,89618,66023,294,377
i-0abcd123,2026-04-04T10:35:00+00:00,38.24,33.49,1.44,0.41,1,128772,178005,131,73,116,66,35089,27738,56932,63212,251,275
i-0abcd123,2026-04-04T10:40:00+00:00,32.81,47.66,0.61,3.95,0,147691,153538,93,269,125,105,21903,7312,64032,26492,292,317
i-0abcd123,2026-04-04T10:45:00+00:00,25.05,43.36,3.42,3.89,0,157107,92111,432,202,186,141,19273,14442,14572,23484,259,199
i-0abcd123,2026-04-04T10:50:00+00:00,44.34,55.97,1.76,3.77,0,144315,137553,227,380,81,134,34294,32275,64142,18971,430,383
i-0abcd123,2026-04-04T10:55:00+00:00,42.19,31.33,1.4,0.53,1,131896,107246,391,238,125,148,49750,46980,93466,42924,446,414
i-0abcd123,2026-04-04T11:00:00+00:00,32.15,62.08,3.69,1.92,0,193276,174181,255,106,91,179,13293,30817,37734,74704,305,105
i-0abcd123,2026-04-04T11:05:00+00:00,20.66,59.4,4.55,0.37,0,185503,81645,148,481,120,78,36520,49774,78582,18012,484,319
i-0abcd123,2026-04-04T11:10:00+00:00,23.96,39.03,4.04,3.91,0,108087,121673,466,448,192,71,15462,8474,19299,16559,232,196
i-0abcd123,2026-04-04T11:15:00+00:00,18.02,31.47,1.71,3.46,1,91740,160762,339,73,92,156,24049,14605,30417,52652,191,330
i-0abcd123,2026-04-04T11:20:00+00:00,33.2,59.87,4.55,2.38,1,194176,89212,67,418,126,140,42899,31866,68478,23301,301,116
i-0abcd123,2026-04-04T11:25:00+00:00,36.59,40.88,2.05,1.99,0,189383,165495,145,406,119,119,18587,39332,89374,75953,145,355
i-0abcd123,2026-04-04T11:30:00+00:00,17.58,54.58,1.26,4.26,1,101440,87414,75,349,151,163,48841,48720,40107,49351,143,286
i-0abcd123,2026-04-04T11:35:00+00:00,43.77,61.1,3.46,3.3,0,120992,99506,437,56,199,88,7987,31883,64208,59887,439,101
i-0abcd123,2026-04-04T11:40:00+00:00,38.43,50.19,2.15,3.46,0,196683,76860,210,232,88,96,19765,9539,95654,20580,235,152
i-0abcd123,2026-04-04T11:45:00+00:00,31.49,37.54,0.18,1.53,1,172248,150740,73,61,190,144,44204,38868,27919,17869,449,457
i-0abcd123,2026-04-04T11:50:00+00:00,36.23,31.37,1.82,4.56,1,186968,142575,110,200,172,137,16757,14056,83997,62420,104,460
i-0abcd123,2026-04-04T11:55:00+00:00,37.55,35.9,3.63,2.94,1,115041,137277,161,479,153,102,47304,26678,53072,31053,190,260
i-0abcd123,2026-04-04T12:00:00+00:00,19.33,38.77,3.07,1.16,0,186232,104742,190,135,179,152,47881,6787,23882,92249,281,478
i-0abcd123,2026-04-04T12:05:00+00:00,34.12,38.49,3.93,2.08,0,87471,126953,139,134,89,71,11791,23934,78423,81897,338,261
i-0abcd123,2026-04-04T12:10:00+00:00,34.68,42.43,3.84,3.07,1,136894,132082,79,277,93,124,43375,25692,40698,57763,189,335
i-0abcd123,2026-04-04T12:15:00+00:00,35.9,34.06,3.04,1.59,0,131825,160492,283,309,158,114,8137,44843,37604,84565,316,245
i-0abcd123,2026-04-04T12:20:00+00:00,30.49,53.99,1.79,4.13,1,86942,166189,104,395,101,79,46027,43996,45965,68554,215,185
i-0abcd123,2026-04-04T12:25:00+00:00,16.72,57.44,3.53,2.35,1,191454,85684,199,373,162,179,40396,48138,11383,34409,195,210
i-0abcd123,2026-04-04T12:30:00+00:00,18.38,40.86,0.74,2.82,0,182400,177684,229,51,166,68,17652,17212,29827,59961,413,478
i-0abcd123,2026-04-04T12:35:00+00:00,44.62,30.45,0.08,2.25,0,196119,173901,187,107,184,96,18113,32331,92633,91309,179,194
i-0abcd123,2026-04-04T12:40:00+00:00,20.38,53.56,2.52,4.78,1,182366,87785,184,98,136,87,20031,21459,80815,54362,200,287
i-0abcd123,2026-04-04T12:45:00+00:00,22.01,43.07,1.08,3.3,0,122625,141554,462,396,95,176,16032,13779,75536,24047,424,497
i-0abcd123,2026-04-04T12:50:00+00:00,26.81,50.88,1.44,3.03,1,180783,101854,458,418,133,101,47380,39766,46187,46312,236,460
i-0abcd123,2026-04-04T12:55:00+00:00,39.26,51.89,4.11,4.5,0,136972,109890,418,148,187,155,36930,6740,94585,16716,433,242
i-0abcd123,2026-04-04T13:00:00+00:00,24.26,55.92,2.03,3.48,0,193086,171363,227,349,148,95,40973,31030,21401,40779,209,256
i-0abcd123,2026-04-04T13:05:00+00:00,25.31,48.56,1.75,0.23,1,138963,101106,446,420,166,75,11177,24268,72628,54507,142,429
i-0abcd123,2026-04-04T13:10:00+00:00,30.87,33.52,0.24,0.73,0,159996,163286,442,380,152,69,34353,38640,52881,23391,376,375
i-0abcd123,2026-04-04T13:15:00+00:00,31.58,33.68,1.14,3.44,0,174827,163543,345,186,101,133,5701,37360,77432,42884,139,166
i-0abcd123,2026-04-04T13:20:00+00:00,41.27,63.07,1.45,0.17,0,102470,159218,370,460,176,153,27813,24643,15173,51393,117,485
i-0abcd123,2026-04-04T13:25:00+00:00,39.6,55.18,2.91,2.75,1,84492,155417,167,456,191,124,6381,9395,24079,78459,158,247
i-0abcd123,2026-04-04T13:30:00+00:00,36.6,61.47,4.42,4.03,1,191224,119482,165,58,181,84,7144,22122,60138,48054,149,115
i-0abcd123,2026-04-04T13:35:00+00:00,31.26,44.11,0.54,4.08,1,101578,143053,62,486,154,173,5367,40129,80904,95457,103,422
i-0abcd123,2026-04-04T13:40:00+00:00,37.23,32.98,2.07,2.0,0,92961,70842,61,303,190,172,7044,17351,34816,65307,291,473
i-0abcd123,2026-04-04T13:45:00+00:00,29.74,63.37,1.67,2.9,1,134181,126319,456,50,107,94,22895,36566,62458,38497,500,283
i-0abcd123,2026-04-04T13:50:00+00:00,36.48,31.12,0.06,3.48,0,193209,147527,452,268,157,148,49932,36810,89009,40660,289,324
i-0abcd123,2026-04-04T13:55:00+00:00,29.25,50.76,4.46,2.48,0,99149,97920,351,282,164,170,30965,8014,90543,59873,124,305
i-0abcd123,2026-04-04T14:00:00+00:00,20.77,46.03,2.31,1.52,0,96711,73089,375,219,140,162,15191,26645,86602,12011,306,476
i-0abcd123,2026-04-04T14:05:00+00:00,23.79,52.27,2.4,0.04,0,164253,123029,337,390,96,140,35341,14396,91212,73614,500,436
i-0abcd123,2026-04-04T14:10:00+00:00,25.65,57.29,3.07,4.87,0,81784,139934,186,255,137,121,36915,35656,53461,24269,390,379
i-0abcd123,2026-04-04T14:15:00+00:00,21.95,49.02,2.37,4.53,1,80484,106225,421,192,190,136,28042,47694,67785,52657,212,142
i-0abcd123,2026-04-04T14:20:00+00:00,35.03,52.95,1.66,2.52,1,180211,77775,92,415,109,93,45548,15215,60909,75449,455,465
i-0abcd123,2026-04-04T14:25:00+00:00,15.54,61.88,0.37,4.14,0,133061,163528,138,76,126,126,32125,20450,29820,97361,397,489
i-0abcd123,2026-04-04T14:30:00+00:00,29.82,39.54,4.73,4.0,1,189783,93837,375,87,120,76,9188,49093,91926,34736,302,304
i-0abcd123,2026-04-04T14:35:00+00:00,19.83,45.68,3.01,3.93,1,109893,126253,92,353,153,92,5572,49667,16329,39505,403,373
i-0abcd123,2026-04-04T14:40:00+00:00,25.96,35.04,0.49,4.3,0,170704,126402,247,159,81,129,24194,22131,87153,16753,303,373
i-0abcd123,2026-04-04T14:45:00+00:00,27.92,57.0,0.42,2.55,0,130587,90953,60,395,138,93,40631,17715,67393,29370,215,170
i-0abcd123,2026-04-04T14:50:00+00:00,28.6,53.06,4.59,2.0,0,192320,120068,247,52,197,78,21562,8996,92469,85564,336,237
i-0abcd123,2026-04-04T14:55:00+00:00,38.8,63.93,0.54,3.95,0,168759,128100,357,498,148,141,41482,40594,61636,23098,141,126
i-0abcd123,2026-04-04T15:00:00+00:00,23.08,33.6,3.22,4.73,1,85181,173493,379,196,181,125,18619,39509,51082,56901,322,478
i-0abcd123,2026-04-04T15:05:00+00:00,25.98,54.73,2.28,2.45,0,110237,128181,156,464,84,148,22524,49201,98697,85083,375,174
i-0abcd123,2026-04-04T15:10:00+00:00,16.22,56.7,0.71,4.85,1,107076,112414,282,68,145,96,11007,43321,99094,81485,294,350
i-0abcd123,2026-04-04T15:15:00+00:00,38.83,39.69,4.61,2.32,0,121260,133530,55,81,184,143,24074,24803,79940,95474,363,167
i-0abcd123,2026-04-04T15:20:00+00:00,44.9,44.68,1.31,3.38,0,94757,95871,429,453,124,114,27689,9695,25928,34051,170,271
i-0abcd123,2026-04-04T15:25:00+00:00,31.5,64.24,2.08,0.87,0,159869,79161,89,197,174,151,16206,6690,46986,86670,418,471
i-0abcd123,2026-04-04T15:30:00+00:00,19.95,61.3,3.75,1.63,1,177529,114511,129,382,131,74,38409,14054,83074,65882,289,484
i-0abcd123,2026-04-04T15:35:00+00:00,35.1,35.27,3.55,2.16,0,87084,110304,213,351,127,165,8745,14605,90284,15120,356,476
i-0abcd123,2026-04-04T15:40:00+00:00,23.12,59.9,3.52,3.64,1,182341,109487,354,216,138,93,36012,17430,87365,27974,404,336
i-0abcd123,2026-04-04T15:45:00+00:00,19.41,32.69,2.88,0.7,1,157808,166412,148,385,117,113,36693,6249,68514,23232,444,452
i-0abcd123,2026-04-04T15:50:00+00:00,35.0,38.23,0.83,3.33,1,157410,72148,204,316,116,62,6199,11106,26411,71659,470,239
i-0abcd123,2026-04-04T15:55:00+00:00,43.38,62.53,1.2,2.77,0,143046,142826,66,482,156,175,18231,30277,89975,32687,486,294
i-0abcd123,2026-04-04T16:00:00+00:00,41.82,40.22,1.52,0.31,1,199075,108604,228,352,180,157,41802,41011,20170,52037,427,290
i-0abcd123,2026-04-04T16:05:00+00:00,35.8,47.91,3.14,4.37,1,132877,163594,301,193,175,172,28439,26842,63961,61369,209,482
i-0abcd123,2026-04-04T16:10:00+00:00,44.0,41.45,4.02,1.58,1,135366,152912,352,130,185,149,47755,34116,86731,18297,259,254
i-0abcd123,2026-04-04T16:15:00+00:00,44.81,30.17,1.49,4.59,1,180323,104384,302,101,107,104,36998,44616,31931,97587,332,209
i-0abcd123,2026-04-04T16:20:00+00:00,34.18,54.36,3.68,0.78,1,93772,130596,216,283,147,115,15980,7404,69144,73874,211,490
i-0abcd123,2026-04-04T16:25:00+00:00,39.74,53.09,4.99,1.08,0,148659,89430,251,265,181,103,26315,15842,64646,45660,152,344
i-0abcd123,2026-04-04T16:30:00+00:00,35.76,62.18,3.43,1.47,1,97548,106626,467,176,176,85,12531,25173,35258,29641,419,486
i-0abcd123,2026-04-04T16:35:00+00:00,23.37,30.81,2.78,4.54,0,97947,128244,393,325,126,124,17404,32555,47473,32961,367,141
i-0abcd123,2026-04-04T16:40:00+00:00,17.99,36.0,2.79,0.3,1,190535,172773,311,363,93,147,20397,9822,83577,47136,166,295
i-0abcd123,2026-04-04T16:45:00+00:00,34.49,37.15,0.85,0.94,0,136925,156391,93,485,179,180,36517,48887,87941,73242,378,301
i-0abcd123,2026-04-04T16:50:00+00:00,18.84,45.36,2.05,0.89,1,188419,110741,486,115,87,140,13428,10827,24968,35595,423,456
i-0abcd123,2026-04-04T16:55:00+00:00,32.58,32.87,1.99,3.48,1,172112,172917,494,336,188,154,47643,11292,22769,29057,372,298
i-0abcd123,2026-04-04T17:00:00+00:00,35.65,59.73,3.21,4.27,0,81179,161597,461,488,106,83,30578,8410,24353,44279,426,404
i-0abcd123,2026-04-04T17:05:00+00:00,28.95,62.52,4.58,2.45,1,199801,104942,214,432,108,180,46929,36448,97913,13443,273,116
i-0abcd123,2026-04-04T17:10:00+00:00,38.41,41.57,4.29,4.83,1,177812,99670,186,265,135,97,42479,14648,77315,26535,227,383
i-0abcd123,2026-04-04T17:15:00+00:00,26.41,38.49,4.27,4.21,0,108646,113912,485,100,178,118,7293,37662,93057,44293,398,125
i-0abcd123,2026-04-04T17:20:00+00:00,95.28,83.88,29.97,31.13,1,1926074,452544,1267,3167,1313,1229,96075,324386,365017,428463,1828,1705
i-0abcd123,2026-04-04T17:25:00+00:00,37.15,49.14,1.16,3.02,1,117750,116241,144,345,172,85,7276,16984,29557,43493,471,144
i-0abcd123,2026-04-04T17:30:00+00:00,33.75,33.03,3.02,4.11,1,96914,92089,286,495,127,69,44124,23661,43419,58278,158,300
i-0abcd123,2026-04-04T17:35:00+00:00,41.67,55.41,4.54,3.43,0,187524,148863,246,206,148,110,18682,45624,68257,81476,363,153
i-0abcd123,2026-04-04T17:40:00+00:00,15.98,63.54,4.89,0.33,1,125970,136400,200,310,195,134,45640,35014,98332,60321,285,346
i-0abcd123,2026-04-04T17:45:00+00:00,31.48,47.57,3.74,0.53,0,142577,174540,478,361,129,112,45366,47240,46878,60198,132,158
i-0abcd123,2026-04-04T17:50:00+00:00,35.92,45.87,0.61,0.46,0,96201,125798,342,297,126,147,38277,44442,71949,80777,299,369
i-0abcd123,2026-04-04T17:55:00+00:00,27.74,32.12,3.84,3.12,1,112298,122718,424,185,142,86,32882,45110,53146,15565,321,402
i-0abcd123,2026-04-04T18:00:00+00:00,16.31,54.85,0.9,1.54,0,151988,148745,116,181,180,100,25114,34498,33941,43205,408,110
i-0abcd123,2026-04-04T18:05:00+00:00,27.07,36.19,1.98,0.89,0,110932,174712,151,343,114,167,37899,41852,40444,53776,474,132
i-0abcd123,2026-04-04T18:10:00+00:00,18.56,62.95,0.21,0.51,0,120633,72353,309,73,163,88,33703,35344,34153,84538,237,367
i-0abcd123,2026-04-04T18:15:00+00:00,31.6,44.09,3.28,2.55,0,134966,102662,196,255,198,166,17121,24751,66737,42261,152,287
i-0abcd123,2026-04-04T18:20:00+00:00,43.0,40.54,2.38,3.2,0,137653,126795,171,152,85,160,41378,38226,56953,96840,123,454
i-0abcd123,2026-04-04T18:25:00+00:00,18.39,54.67,1.99,3.94,1,159835,119094,84,174,121,99,21648,19115,52026,73048,299,363
i-0abcd123,2026-04-04T18:30:00+00:00,16.36,50.07,1.66,3.35,1,172039,113347,332,360,169,125,18781,27150,94339,13214,139,463
i-0abcd123,2026-04-04T18:35:00+00:00,29.09,57.85,3.58,2.24,0,189710,177950,347,155,86,178,30599,34689,54312,78748,280,162
i-0abcd123,2026-04-04T18:40:00+00:00,30.21,59.08,2.71,0.7,1,126620,171854,254,105,97,74,33454,8476,28769,98398,252,307
i-0abcd123,2026-04-04T18:45:00+00:00,33.22,51.26,0.59,1.42,0,141991,126067,95,122,95,131,46252,17306,56677,61299,279,257
i-0abcd123,2026-04-04T18:50:00+00:00,24.24,36.92,3.18,2.67,1,101411,154202,111,202,171,155,17621,43791,58295,61684,180,109
i-0abcd123,2026-04-04T18:55:00+00:00,28.88,53.96,3.45,1.28,0,184313,133147,152,66,129,144,22079,35897,88452,10320,311,144
i-0abcd123,2026-04-04T19:00:00+00:00,28.56,31.09,3.01,4.23,1,100489,143712,201,84,144,144,46539,28879,33353,39923,473,428
i-0abcd123,2026-04-04T19:05:00+00:00,25.34,50.61,3.56,3.42,1,87827,175654,324,412,129,68,16927,10704,98648,98507,468,216
i-0abcd123,2026-04-04T19:10:00+00:00,31.85,32.28,4.81,1.98,1,197758,124713,107,496,102,125,7807,41765,21484,91208,488,349
i-0abcd123,2026-04-04T19:15:00+00:00,31.92,39.45,0.27,1.41,1,120089,161993,208,72,100,166,8892,9230,78653,69706,378,355
i-0abcd123,2026-04-04T19:20:00+00:00,30.98,31.86,0.37,3.45,1,133381,160823,85,154,101,107,48599,15158,91114,35516,347,420
i-0abcd123,2026-04-04T19:25:00+00:00,41.43,59.11,3.25,0.12,1,103876,79696,302,160,112,113,12107,16848,59978,72300,467,243
i-0abcd123,2026-04-04T19:30:00+00:00,32.71,46.55,4.17,1.96,0,132218,88156,488,71,154,178,26080,48425,85713,44091,268,102
i-0abcd123,2026-04-04T19:35:00+00:00,17.23,40.62,3.53,2.44,1,103058,179585,181,117,124,172,22423,49373,97295,19633,108,329
i-0abcd123,2026-04-04T19:40:00+00:00,27.23,51.4,4.14,2.79,0,87447,135177,150,398,183,89,15360,11389,50274,98111,111,202
i-0abcd123,2026-04-04T19:45:00+00:00,20.78,62.77,1.14,0.76,1,92731,117963,479,464,162,160,48033,21131,32450,77007,321,381
i-0abcd123,2026-04-04T19:50:00+00:00,26.88,34.66,3.04,4.62,1,91698,158616,295,405,116,94,34056,19896,57393,52551,141,181
i-0abcd123,2026-04-04T19:55:00+00:00,21.65,59.6,0.05,1.46,1,90627,117058,134,204,141,138,6768,30610,70358,80914,106,473
i-0abcd123,2026-04-04T20:00:00+00:00,29.19,53.73,1.79,2.31,0,148447,86900,248,264,173,105,20475,38692,81207,59378,130,243
i-0abcd123,2026-04-04T20:05:00+00:00,34.2,45.47,4.96,1.58,1,142970,84077,266,73,89,121,28511,48500,68512,44643,367,449
i-0abcd123,2026-04-04T20:10:00+00:00,41.85,56.18,0.77,0.57,1,183065,120296,190,427,82,83,19926,11954,15332,33293,385,143
i-0abcd123,2026-04-04T20:15:00+00:00,16.09,59.69,2.43,3.57,1,165356,74146,240,76,140,62,47124,6830,77320,31542,488,265
i-0abcd123,2026-04-04T20:20:00+00:00,29.36,57.94,0.07,4.06,1,127849,119756,472,286,148,131,41546,7451,69692,47168,227,322
i-0abcd123,2026-04-04T20:25:00+00:00,15.75,60.32,1.54,2.19,0,126517,82251,128,482,116,90,8943,14616,88219,41374,374,345
i-0abcd123,2026-04-04T20:30:00+00:00,36.47,60.94,2.56,3.8,0,130497,140966,380,221,154,118,23543,42692,43763,46080,378,311
i-0abcd123,2026-04-04T20:35:00+00:00,38.58,44.69,2.91,4.28,0,113233,102412,132,150,128,61,36254,11630,63294,56397,380,448
i-0abcd123,2026-04-04T20:40:00+00:00,31.25,46.18,4.94,4.4,1,186001,150981,149,131,85,131,41822,9240,65529,86014,480,314
i-0abcd123,2026-04-04T20:45:00+00:00,33.12,39.57,0.08,2.08,0,90795,144242,241,83,146,108,33348,21592,77116,88592,246,154
i-0abcd123,2026-04-04T20:50:00+00:00,26.67,61.61,1.77,2.71,0,169431,167603,476,97,176,180,37943,11199,22361,35469,294,103
i-0abcd123,2026-04-04T20:55:00+00:00,25.84,51.08,2.64,1.45,0,163911,147275,78,391,147,129,21376,8166,25228,58712,405,129
i-0abcd123,2026-04-04T21:00:00+00:00,19.45,33.74,3.14,4.6,1,143907,100128,324,324,175,89,29524,49478,27283,27701,457,253
i-0abcd123,2026-04-04T21:05:00+00:00,29.38,48.17,4.43,2.31,1,139287,176950,386,136,148,69,28337,17364,56627,55891,101,411
i-0abcd123,2026-04-04T21:10:00+00:00,27.41,49.32,3.02,0.8,0,132757,76505,478,464,116,79,14872,38503,42124,72735,354,220
i-0abcd123,2026-04-04T21:15:00+00:00,41.11,45.7,3.29,3.92,1,199428,155361,174,500,166,108,25633,35315,59501,36472,192,399
i-0abcd123,2026-04-04T21:20:00+00:00,25.84,46.96,0.85,0.42,1,144766,102021,397,277,168,158,26624,38436,52908,64289,450,248
i-0abcd123,2026-04-04T21:25:00+00:00,40.2,46.32,4.3,2.8,0,166486,151799,110,352,180,138,23879,22855,28689,61939,151,323
i-0abcd123,2026-04-04T21:30:00+00:00,44.81,44.43,1.03,3.89,0,127012,171341,94,85,157,91,12511,6266,96391,29932,164,124
